date,mvrv_zscore_raw,mvrv_zscore,ma_200w_ratio_raw,ma_200w,monthly_rsi_raw,monthly_rsi,pi_cycle_ratio_raw,pi_cycle,puell_raw,puell,fear_greed_raw,fear_greed
2015-10-09,-0.4430639782152487,50,1.025715469617741,50,45.85853645413927,50,0.47265666018433083,100,0.7184195390547923,50,,50
2015-10-10,-0.44081879675629926,50,1.0312882955158285,50,45.85853645413927,50,0.47318760637151563,100,0.9647289020473588,50,,50
2015-10-11,-0.43704307259404607,50,1.0413086987404117,50,45.85853645413927,50,0.4737409908252791,100,0.8852621693608418,50,,50
2015-10-12,-0.4401594396393318,50,1.0303592273331643,50,45.85853645413927,50,0.47429912442225813,100,0.8385820942003444,50,,50
2015-10-13,-0.43384536250820555,50,1.0479130887526398,50,45.85853645413927,50,0.47499659062090116,100,0.795199821772984,50,,50
2015-10-14,-0.42967566391254153,50,1.0582974146752555,50,45.85853645413927,50,0.4755878720737752,100,0.9886789907120077,50,,50
2015-10-15,-0.4274442288597477,50,1.0639812503786668,50,45.85853645413927,50,0.4762441575791443,100,0.9791282038337562,50,,50
2015-10-16,-0.41587325838558653,50,1.0967372231475108,50,45.85853645413927,50,0.4768138485407004,100,0.9206992611123442,50,,50
2015-10-17,-0.40268749474183996,50,1.134204897083483,50,45.85853645413927,50,0.47746905611974605,100,0.8271230947190317,50,,50
2015-10-18,-0.41503735929670316,50,1.0981120789424075,50,45.85853645413927,50,0.47789621216042416,100,0.9346080195456251,50,,50
2015-10-19,-0.41376552476824446,50,1.1009291694829144,50,45.85853645413927,50,0.47821801691181237,100,1.2155004799224376,50,,50
2015-10-20,-0.4046308513484657,50,1.1269764367207258,50,45.85853645413927,50,0.47873721588261675,100,0.8150415658778097,50,,50
2015-10-21,-0.40874225139507403,50,1.114483490072263,50,45.85853645413927,50,0.4793271782571032,100,0.9832971580331545,50,,50
2015-10-22,-0.3981218144941672,50,1.1442242223108865,50,45.85853645413927,50,0.48003861834285777,100,1.0581706928398495,50,,50
2015-10-23,-0.39367732564495217,50,1.1565669950627786,50,45.85853645413927,50,0.48067469114500394,100,1.000889340451234,50,,50
2015-10-24,-0.3866293526246013,50,1.1763405301134018,50,45.85853645413927,50,0.48120578654594964,100,1.0141823395261977,50,,50
2015-10-25,-0.38332515857839344,50,1.1854651892140997,50,45.85853645413927,50,0.4818962466854122,100,1.4235585049089972,50,,50
2015-10-26,-0.382556835848974,50,1.187180748521051,50,45.85853645413927,50,0.48265087819563485,100,1.1233001858048581,50,,50
2015-10-27,-0.3701831360801337,50,1.2228121172644137,0,45.85853645413927,50,0.48345364226219206,100,1.0881734503162837,50,,50
2015-10-28,-0.35798314384724983,50,1.2584308169327594,0,45.85853645413927,50,0.4846649300838507,100,1.013012174643561,50,,50
2015-10-29,-0.3438860583551823,50,1.3003813957357755,0,45.85853645413927,50,0.48572786296992915,100,1.1524636797117807,50,,50
2015-10-30,-0.32589133551470617,50,1.3553033878542222,0,45.85853645413927,50,0.4866870542393061,100,1.2977268218429794,50,,50
2015-10-31,-0.34715674198827234,50,1.2948229583772057,0,50.76998742418004,50,0.48706948821014534,100,1.2173578852706273,50,,50
2015-11-01,-0.32525611773574575,50,1.3583845027260788,0,50.76998742418004,50,0.4880255359532446,100,1.1639587009517212,50,,50
2015-11-02,-0.2776576860768833,50,1.4999550072950998,0,50.76998742418004,50,0.4894631203254148,100,1.285548947379598,50,,50
2015-11-03,-0.22976987837599153,50,1.6473949213215684,0,50.76998742418004,50,0.49128782121990516,100,1.7401055306359718,0,,50
2015-11-04,-0.22753456675556205,50,1.6641728994969172,0,50.76998742418004,50,0.493311584524448,100,2.034346904803072,0,,50
2015-11-05,-0.25935149156985216,50,1.5756649096986723,0,50.76998742418004,50,0.4949447007020934,100,1.3827619906466906,50,,50
2015-11-06,-0.2754458812164786,50,1.5274307199002,0,50.76998742418004,50,0.4964607448273291,100,1.344783404216528,50,,50
2015-11-07,-0.2578598280825424,50,1.5810798833613031,0,50.76998742418004,50,0.49817895124997,100,1.4640278994610911,50,,50
2015-11-08,-0.27747568203738887,50,1.521758402739407,0,50.76998742418004,50,0.49974873457932467,100,1.2495840219186,50,,50
2015-11-09,-0.267138133199205,50,1.5531431214086924,0,50.76998742418004,50,0.5015049583678369,100,1.491017271809274,50,,50
2015-11-10,-0.3251587331663558,50,1.3776577496704885,0,50.76998742418004,50,0.502743980003614,100,1.2991607238135965,50,,50
2015-11-11,-0.364443228897681,50,1.2586635880465709,0,50.76998742418004,50,0.5036133185735905,100,1.290964075576242,50,,50
2015-11-12,-0.3245162650705205,50,1.3738714233516942,0,50.76998742418004,50,0.5046137752591696,100,1.285043908185685,50,,50
2015-11-13,-0.32518140459904477,50,1.371558859669056,0,50.76998742418004,50,0.5056545894156488,100,1.2282909784471963,50,,50
2015-11-14,-0.3311572147090805,50,1.353067531245739,0,50.76998742418004,50,0.5065718552671344,100,1.2714325579439067,50,,50
2015-11-15,-0.3493125880271588,50,1.298589635408465,0,50.76998742418004,50,0.5073328130039874,100,1.3084834946714468,50,,50
2015-11-16,-0.33354610085468095,50,1.342806573403606,0,50.76998742418004,50,0.5082104712689877,100,1.4605893244985624,50,,50
2015-11-17,-0.32766012492811736,50,1.3606335887745584,0,50.76998742418004,50,0.5092604468947024,100,1.25846543704099,50,,50
2015-11-18,-0.3279512770544819,50,1.358909978850315,0,50.76998742418004,50,0.5102990101917965,100,1.4457187146159483,50,,50
2015-11-19,-0.34115367425517534,50,1.3191890492884077,0,50.76998742418004,50,0.511251190031583,100,1.16109557956362,50,,50
2015-11-20,-0.3470673092485198,50,1.3006497425135501,0,50.76998742418004,50,0.5122583044610169,100,1.4242933998459828,50,,50
2015-11-21,-0.34151508308745476,50,1.3154537894516738,0,50.76998742418004,50,0.5132812554242974,100,1.3348329560045222,50,,50
2015-11-22,-0.3447120348907139,50,1.3054266446666,0,50.76998742418004,50,0.5142924589812763,100,1.2506338325396096,50,,50
2015-11-23,-0.34564100404274845,50,1.3013990806454845,0,50.76998742418004,50,0.5151677327828671,100,1.2944711077418727,50,,50
2015-11-24,-0.3498658666824656,50,1.287943302265165,0,50.76998742418004,50,0.5159909349975323,100,1.1945335924881006,50,,50
2015-11-25,-0.33733451307146534,50,1.3229382846276385,0,50.76998742418004,50,0.516958270773293,100,1.073978589514518,50,,50
2015-11-26,-0.2998306270408504,50,1.431263805613977,0,50.76998742418004,50,0.5182372265703733,100,1.4203216455240288,50,,50
2015-11-27,-0.29618099675641824,50,1.441906107075171,0,50.76998742418004,50,0.5198875342681509,100,1.0888344099396752,50,,50
2015-11-28,-0.30015185500628744,50,1.4296256242872878,0,50.76998742418004,50,0.5213997562602314,100,1.436609392712367,50,,50
2015-11-29,-0.27945325462488196,50,1.4887674608797676,0,50.76998742418004,50,0.5231493425649361,100,1.2621849830186158,50,,50
2015-11-30,-0.2726069077264406,50,1.5099195524046258,0,54.41158763958787,50,0.5248003255192126,100,1.5569331167543747,0,,50
2015-12-01,-0.2933270968589883,50,1.4489972101304305,0,54.41158763958787,50,0.5262301479340845,100,1.5503257401915924,0,,50
2015-12-02,-0.29805446971593924,50,1.4343215726547272,0,54.41158763958787,50,0.5276325443262604,100,1.412609298844408,50,,50
2015-12-03,-0.29540449106309846,50,1.440798794940792,0,54.41158763958787,50,0.5289886994336549,100,1.3360181931365953,50,,50
2015-12-04,-0.2928385966220694,50,1.447428875380189,0,54.41158763958787,50,0.5304698824618729,100,1.2691355269311493,50,,50
2015-12-05,-0.2574129360679132,50,1.5498244119587261,0,54.41158763958787,50,0.532366912577009,100,1.991510692160158,0,,50
2015-12-06,-0.25292145802857113,50,1.5638480455337906,0,54.41158763958787,50,0.5342694259187624,100,1.4649248941382262,50,,50
2015-12-07,-0.2510396480156413,50,1.5701707514454695,0,54.41158763958787,50,0.5369430832482511,100,1.3586213085795897,50,,50
2015-12-08,-0.2268350449917006,50,1.6415549239907552,0,54.41158763958787,50,0.539685957269346,100,1.7643227110554718,0,,50
2015-12-09,-0.22384958509388383,50,1.6548326014655563,0,54.41158763958787,50,0.5422482571259961,100,1.6896416434197237,0,,50
2015-12-10,-0.22723906768306223,50,1.6453842894697441,0,54.41158763958787,50,0.5448067240649389,100,2.093378083045612,0,,50
2015-12-11,-0.17739064129560242,50,1.7940303744459192,0,54.41158763958787,50,0.5478822508748222,100,1.5763514141356236,0,,50
2015-12-12,-0.20268420704127507,50,1.7207666190047806,0,54.41158763958787,50,0.5507043923854728,100,1.6299628694929986,0,,50
2015-12-13,-0.20516461424496726,50,1.7129613272422777,0,54.41158763958787,50,0.5537940761912,100,1.490708840271637,50,,50
2015-12-14,-0.19530924391886553,50,1.7446762270954976,0,54.41158763958787,50,0.5567647609284399,100,2.0795186521991678,0,,50
2015-12-15,-0.16803909500254396,50,1.827483139296957,0,54.41158763958787,50,0.5598893448379761,100,1.9867924037162579,0,,50
2015-12-16,-0.1828098071110661,50,1.784025708547672,0,54.41158763958787,50,0.562971226351007,100,1.7557565232174424,0,,50
2015-12-17,-0.18084933440403245,50,1.7899957963622866,0,54.41158763958787,50,0.5659088699860371,100,1.6256925401292275,0,,50
2015-12-18,-0.17284744189622656,50,1.8148734334141674,0,54.41158763958787,50,0.5689592577532673,100,1.7597691600737764,0,,50
2015-12-19,-0.17612121137447417,50,1.8056049077384633,0,54.41158763958787,50,0.571809148346771,100,1.8858191626202867,0,,50
2015-12-20,-0.2022072797374441,50,1.7281748132473338,0,54.41158763958787,50,0.574277391457543,100,1.7082667752713603,0,,50
2015-12-21,-0.20841698961145183,50,1.7084656285265727,0,54.41158763958787,50,0.5768058060389651,100,1.5297166053897107,0,,50
2015-12-22,-0.21194666932346873,50,1.6971672928304837,0,54.41158763958787,50,0.5793516985650407,100,1.5655092407975069,0,,50
2015-12-23,-0.20280853294473516,50,1.7239063775079482,0,54.41158763958787,50,0.5820696691256279,100,1.7110361019728595,0,,50
2015-12-24,-0.1859788281634108,50,1.7731390110954306,0,54.41158763958787,50,0.584768365809668,100,1.5191703217434132,0,,50
2015-12-25,-0.18728307420349236,50,1.7703004990264644,0,54.41158763958787,50,0.5874274477966828,100,1.6360552675503488,0,,50
2015-12-26,-0.23708010362988371,50,1.6227755947270077,0,54.41158763958787,50,0.5895029992785267,100,1.8893121395613452,0,,50
2015-12-27,-0.2310884750153015,50,1.6382787750440373,0,54.41158763958787,50,0.5915751364247,100,2.0954142427026077,0,,50
2015-12-28,-0.23327923449283092,50,1.6299945833671436,0,54.41158763958787,50,0.5935637179194422,100,1.513859977036061,0,,50
2015-12-29,-0.2197095325086633,50,1.6678516335891609,0,54.41158763958787,50,0.595463694308644,100,1.65172330672193,0,,50
2015-12-30,-0.22693261609049564,50,1.6454582189891238,0,54.41158763958787,50,0.5969968588947496,100,1.6472100680099537,0,,50
2015-12-31,-0.22268210565758256,50,1.6575492124555002,0,57.22743138910517,50,0.5987545110787197,100,1.3661744697243692,50,,50
2016-01-01,-0.21617543691573102,50,1.6748565235127346,0,57.22743138910517,50,0.6005993479575285,100,1.3249092317858584,50,,50
2016-01-02,-0.21664747796014677,50,1.671961170806274,0,57.22743138910517,50,0.6024795712142523,100,1.4236640208633793,50,,50
2016-01-03,-0.2227590530921572,50,1.653465071172354,0,57.22743138910517,50,0.6043716083362705,100,1.464856585477355,50,,50
2016-01-04,-0.21866747382233007,50,1.6642416889305551,0,57.22743138910517,50,0.6063335897072465,100,1.7666745607655348,0,,50
2016-01-05,-0.2200070428547482,50,1.6593026530099981,0,57.22743138910517,50,0.6082697745574864,100,1.545742497813827,0,,50
2016-01-06,-0.22290441221353147,50,1.6497407379126083,0,57.22743138910517,50,0.6102102599803937,100,1.4450813034983383,50,,50
2016-01-07,-0.1871298889570797,50,1.756847265072532,0,57.22743138910517,50,0.6124626573566275,100,1.5681694320159316,0,,50
2016-01-08,-0.19456663791742201,50,1.735302670622549,0,57.22743138910517,50,0.6146663366708328,100,1.8565133109988845,0,,50
2016-01-09,-0.20051854387870044,50,1.7168278624901594,0,57.22743138910517,50,0.6169329155722113,100,1.5040443823652734,0,,50
2016-01-10,-0.20336199001947286,50,1.7099318092652869,0,57.22743138910517,50,0.6192862658855176,100,1.6543682831847952,0,,50
2016-01-11,-0.20353908752461689,50,1.709590680976745,0,57.22743138910517,50,0.6216960622544816,100,1.8109945948844643,0,,50
2016-01-12,-0.21351998808533743,50,1.6799371584673861,0,57.22743138910517,50,0.6239761023991531,100,1.6647835395140749,0,,50
2016-01-13,-0.22593980522208554,50,1.6420683522856039,0,57.22743138910517,50,0.6259043623914952,100,1.449472898130902,50,,50
2016-01-14,-0.22920456046408416,50,1.6307421794914583,0,57.22743138910517,50,0.627770108924438,100,1.2452349839450167,50,,50
2016-01-15,-0.3099149176068065,50,1.3941456085239228,0,57.22743138910517,50,0.6290158451287527,100,1.0611864872686536,50,,50
2016-01-16,-0.2830106298985633,50,1.4693678712383833,0,57.22743138910517,50,0.6303997992255255,100,1.1114165476065243,50,,50
2016-01-17,-0.2903820530172637,50,1.4467296700946168,0,57.22743138910517,50,0.6316800998814408,100,1.2718310078866497,50,,50
2016-01-18,-0.2869791322009469,50,1.4542498447008638,0,57.22743138910517,50,0.6331046770301402,100,1.3885168710983955,50,,50
2016-01-19,-0.2957243403329329,50,1.4274818918244778,0,57.22743138910517,50,0.6343921677501849,100,1.0873587588294995,50,,50
2016-01-20,-0.24040877357802523,50,1.5859859966421994,0,57.22743138910517,50,0.6360476249505173,100,1.3438834861504791,50,,50
2016-01-21,-0.2554185150091586,50,1.541606620339809,0,57.22743138910517,50,0.6375319907311644,100,1.2480043312399431,50,,50
2016-01-22,-0.2900935204125442,50,1.433744874598137,0,57.22743138910517,50,0.6387533155628436,100,1.4942673085193685,50,,50
2016-01-23,-0.2830701814386225,50,1.4522878511689856,0,57.22743138910517,50,0.6400620547126221,100,1.495390737304695,50,,50
2016-01-24,-0.2607536533826294,50,1.5148518845109904,0,57.22743138910517,50,0.6414739086894901,100,1.5146330528232024,0,,50
2016-01-25,-0.27630464637743024,50,1.4702916162319224,0,57.22743138910517,50,0.6426590453385979,100,1.404761350234689,50,,50
2016-01-26,-0.27749956996619785,50,1.465612024053616,0,57.22743138910517,50,0.6438833988323188,100,1.4007170330335328,50,,50
2016-01-27,-0.27294517880251834,50,1.477127606392929,0,57.22743138910517,50,0.6451379833212,100,1.3507447297348185,50,,50
2016-01-28,-0.29337007566690654,50,1.4168445563876606,0,57.22743138910517,50,0.646240654054364,100,1.1982963309659722,50,,50
2016-01-29,-0.2926600798714521,50,1.415799924090826,0,57.22743138910517,50,0.6474068988379142,100,1.4332900198947913,50,,50
2016-01-30,-0.2951499351950095,50,1.4079114415426102,0,57.22743138910517,50,0.6486490248395083,100,1.593328066527554,0,,50
2016-01-31,-0.3094892939993414,50,1.3658385475994044,0,52.96026518568738,50,0.6496772120552504,100,1.4607336087888172,50,,50
2016-02-01,-0.30198238970776087,50,1.382690679205816,0,52.96026518568738,50,0.6506833243748495,100,1.315919023164816,50,,50
2016-02-02,-0.2995599242142624,50,1.3876797578515925,0,52.96026518568738,50,0.6517174224422643,100,1.56783752790194,0,,50
2016-02-03,-0.3056790416222166,50,1.3683883658689187,0,52.96026518568738,50,0.6526300613373679,100,1.5745769846369173,0,,50
2016-02-04,-0.2772987305117793,50,1.4472990414359648,0,52.96026518568738,50,0.6536496387256073,100,1.4337710283929923,50,,50
2016-02-05,-0.2843579966711104,50,1.4260896315110547,0,52.96026518568738,50,0.654499278085918,100,1.6142327659146334,0,,50
2016-02-06,-0.2972106431273408,50,1.3884942065540766,0,52.96026518568738,50,0.6553894144380338,100,1.6200058115413003,0,,50
2016-02-07,-0.2965508561817442,50,1.3890682334969586,0,52.96026518568738,50,0.6562111799719519,100,1.453396172955198,50,,50
2016-02-08,-0.3021224165211426,50,1.37167266631993,0,52.96026518568738,50,0.6569072144836682,100,1.1788925037299156,50,,50
2016-02-09,-0.29827630994837545,50,1.380305504609571,0,52.96026518568738,50,0.6576738148278723,100,1.4095812075463685,50,,50
2016-02-10,-0.2910238966450909,50,1.3995107855865236,0,52.96026518568738,50,0.658364418050649,100,1.2918974074010021,50,,50
2016-02-11,-0.2930702864180903,50,1.3928127948285949,0,52.96026518568738,50,0.6589834740185175,100,1.5495552137242137,0,,50
2016-02-12,-0.28700044115798157,50,1.4085821748525504,0,52.96026518568738,50,0.6596816642592926,100,1.3583036910489146,50,,50
2016-02-13,-0.2774534201583935,50,1.43404232974994,0,52.96026518568738,50,0.6604047108045481,100,1.423436692998671,50,,50
2016-02-14,-0.25594263019748287,50,1.4933929461753266,0,52.96026518568738,50,0.6612994469335921,100,1.3962559014253695,50,,50
2016-02-15,-0.2653270259407673,50,1.4665655412250447,0,52.96026518568738,50,0.6620958873193785,100,1.2351892549263717,50,,50
2016-02-16,-0.25576377282795193,50,1.4935218491165898,0,52.96026518568738,50,0.6628645915451549,100,1.1824790828219816,50,,50
2016-02-17,-0.24581940770070088,50,1.522299080317592,0,52.96026518568738,50,0.6634861658236823,100,1.288118674536396,50,,50
2016-02-18,-0.23846019009307073,50,1.5424841752192697,0,52.96026518568738,50,0.6639695245555957,100,1.5043056286196888,0,,50
2016-02-19,-0.2413639379465096,50,1.534732162871812,0,52.96026518568738,50,0.6646364028273577,100,1.2695748508396203,50,,50
2016-02-20,-0.2150495616467324,50,1.608134466963245,0,52.96026518568738,50,0.6652628158747237,100,1.4281751242436234,50,,50
2016-02-21,-0.21741615347344104,50,1.6009270569325131,0,52.96026518568738,50,0.6653409849365427,100,1.1271646456913222,50,,50
2016-02-22,-0.2194738769352914,50,1.5948114819748693,0,52.96026518568738,50,0.6649538517766845,100,1.16666947204173,50,,50
2016-02-23,-0.2425348235719468,50,1.5293620946745752,0,52.96026518568738,50,0.6643599413642545,100,1.1978338001529363,50,,50
2016-02-24,-0.23772184182804712,50,1.5421100051509755,0,52.96026518568738,50,0.6641488512182047,100,1.0107106231982759,50,,50
2016-02-25,-0.2377976498112561,50,1.540781124443914,0,52.96026518568738,50,0.6641047233735472,100,1.32367152651418,50,,50
2016-02-26,-0.2281264205028329,50,1.566917328970124,0,52.96026518568738,50,0.6638612406103795,100,1.2466758110833933,50,,50
2016-02-27,-0.22681755988746968,50,1.5694788262826886,0,52.96026518568738,50,0.6638261391107786,100,1.293987044467434,50,,50
2016-02-28,-0.2271738918759417,50,1.5682997317307832,0,52.96026518568738,50,0.663694129778103,100,1.2602308181218944,50,,50
